ID,score
418,69.90561
419,71.10147
420,68.10847
421,68.92396
422,55.17372
423,72.84031
424,56.582577
425,58.50876
426,80.34968
427,58.246677
428,77.521965
429,82.59937
430,51.828423
431,37.78609
432,69.10831
433,62.76408
434,44.499985
435,55.527454
436,74.69286
437,74.693634
438,78.684975
439,52.075634
440,48.34427
441,72.645996
442,87.606415
443,66.0577
444,52.183144
445,51.665073
446,81.89897
447,68.23431
448,69.71741
449,69.71922
450,58.459087
451,45.90045
452,81.94971
453,56.539814
454,57.670677
455,60.11579
456,58.027065
457,77.918434
458,80.013115
459,74.115906
460,69.02962
461,53.84363
462,50.4347
463,59.74097
464,69.43492
465,66.94259
466,61.99091
467,62.586575
468,38.630535
469,55.78242
470,61.39843
471,60.974537
472,79.230606
473,87.619865
474,52.2305
475,66.61884
476,82.42054
477,69.11064
478,55.24976
479,51.829285
480,66.72108
481,71.566185
482,58.447487
483,54.740795
484,84.791466
485,53.75666
486,55.048412
487,69.72772
488,37.04522
489,59.36884
490,60.24345
491,70.941025
492,68.58024
493,64.33115
494,76.71973
495,59.007343
496,83.3085
497,60.41071
498,47.440327
499,42.45485
500,63.56053
501,73.25772
502,54.43993
503,53.966557
504,39.1862
505,74.09307
506,83.080154
507,66.05773
508,53.333065
509,60.49931
510,67.44091
511,69.75156
512,73.67921
513,58.799095
514,58.012703
515,64.52878
516,75.27349
517,64.65458
518,58.223114
519,74.61047
520,68.88997
521,69.98605
522,75.6717
523,53.05791
524,53.72332
525,68.838776
526,50.4551
527,34.317608
528,64.44617
529,84.868065
530,81.93264
531,71.63113
532,56.289738
533,63.346043
534,89.36604
535,66.18247
536,70.32276
537,61.61591
538,80.82819
539,76.34005
540,57.18088
541,69.798615
542,70.59508
543,46.765118
544,73.570335
545,45.85909
546,48.286823
547,56.596985
548,68.719154
549,61.000534
550,82.29852
551,49.046608
552,53.196056
553,54.837093
554,56.347095
555,45.142113
556,58.531113
557,40.808826
558,62.422543
559,45.724876
560,71.416985
561,62.058937
562,52.59446
563,59.033363
564,65.63444
565,53.375813
566,64.019775
567,53.582775
568,72.02387
569,71.6408
570,63.291546
571,65.24638
572,67.8007
573,90.37558
574,61.987083
575,71.26745
576,53.637714
577,58.800556
578,58.546795
579,61.673183
580,81.049576
581,56.58788
582,61.847935
583,45.93888
584,73.02387
585,56.11374
586,48.71243
587,52.148777
588,68.099205
589,56.270824
590,58.560688
591,51.268375
592,46.44175
593,71.425835
594,60.024773
595,72.2711
596,57.901356
597,72.06077
598,83.694214
599,78.42459
600,68.98552
601,41.43955
602,47.183052
603,71.030556
604,80.132416
605,48.44075
606,59.136883
607,45.162136
608,54.614902
609,54.11012
610,70.552505
611,57.509197
612,63.86294
613,76.093506
614,65.15629
615,52.338146
616,52.033745
617,78.211784
618,62.77199
619,74.74186
620,65.56371
621,80.99021
622,46.532883
623,48.76608
624,69.384384
625,61.738304
626,60.606262
627,61.217834
628,80.19071
629,56.361492
630,65.56983
631,63.792843
632,65.83059
633,48.44366
634,63.61676
635,66.33027
636,80.90856
637,46.943157
638,68.231895
639,66.96358
640,57.633217
641,65.31559
642,47.181053
643,42.111797
644,58.57237
645,42.839405
646,80.2282
647,58.558468
648,74.548615
649,74.76686
650,51.41092
651,81.543686
652,66.249664
653,74.48774
654,61.431797
655,89.49876
656,70.816536
657,49.075222
658,44.948223
659,78.652466
660,55.62357
661,60.928967
662,60.956863
663,67.15154
664,48.154247
665,75.20363
666,61.1173
667,54.612305
668,65.172646
669,78.23449
670,78.55539
671,60.859367
672,80.22152
673,62.01537
674,67.40498
675,65.704216
676,87.92942
677,65.18666
678,70.24905
679,76.32622
680,54.964474
681,77.58143
682,53.20634
683,40.546597
684,49.574608
685,59.0519
686,98.14526
687,64.87235
688,54.03192
689,75.13521
690,51.62068
691,55.143356
692,58.82395
693,73.73689
694,72.69141
695,72.714745
696,63.86881
697,45.155132
698,54.19016
699,49.64581
700,58.896862
701,52.010334
702,62.12248
703,57.246864
704,54.040432
705,84.75174
706,87.351685
707,74.49423
708,55.697906
709,64.25286
710,42.976254
711,42.353256
712,60.317047
713,72.64431
714,67.768875
715,65.9835
716,74.29623
717,48.29181
718,56.88086
719,57.733223
720,54.560837
721,75.566536
722,62.483345
723,55.723637
724,53.853127
725,60.712475
726,62.115013
727,74.37184
728,65.17802
729,63.492783
730,44.510376
731,53.493755
732,82.45052
733,62.311825
734,59.5109
735,45.758827
736,63.26903
737,46.25881
738,78.05171
739,77.25698
740,76.820206
741,70.78963
742,86.99485
743,75.80552
744,50.29895
745,63.60422
746,58.455177
747,45.776035
748,71.33319
749,63.72239
750,73.66963
751,79.13529
752,84.578575
753,47.949173
754,65.72183
755,57.155254
756,49.996353
757,67.71479
758,61.50299
759,48.552933
760,73.06427
761,69.48215
762,64.621544
763,64.514046
764,34.475983
765,75.804924
766,65.49186
767,70.695274
768,52.096638
769,90.03789
770,73.84116
771,86.15033
772,79.634445
773,62.68124
774,53.346245
775,54.20114
776,61.743343
777,61.795673
778,55.0898
779,49.885723
780,57.029285
781,55.52276
782,56.65935
783,68.56503
784,58.62674
785,62.127872
786,74.16997
787,66.29811
788,52.740265
789,58.332268
790,65.27186
791,45.3557
792,77.67149
793,54.512894
794,54.16129
795,65.7985
796,71.331894
797,57.442444
798,66.55721
799,49.324245
800,56.277794
801,62.077232
802,66.768326
803,75.74401
804,45.861088
805,71.04276
806,56.60367
807,74.68497
808,75.33541
809,59.929737
810,96.50759
811,70.41216
812,73.260796
813,63.083958
814,58.570465
815,67.67914
816,89.526505
817,70.28752
818,68.16269
819,48.54394
820,71.07219
821,63.756046
822,65.67355
823,79.95348
824,69.36579
825,58.43286
826,50.817375
827,45.115433
828,82.88809
829,77.63904
830,58.54195
831,63.95625
832,76.67014
833,60.660122
834,90.46928
835,65.64958
836,71.47783
837,52.689564
838,50.758854
839,49.620842
840,43.90441
841,64.44008
842,52.657986
843,69.32817
844,85.99185
845,34.1902
846,57.959038
847,59.091557
848,85.06244
849,50.70404
850,76.26386
851,48.683186
852,68.56826
853,74.66587
854,55.782356
855,65.08577
856,72.14558
857,51.723347
858,70.276276
859,66.60517
860,63.557392
861,49.048626
862,54.965767
863,55.700203
864,45.388386
865,78.57721
866,44.061066
867,64.66413
868,80.91119
869,59.059845
870,73.99391
871,58.6676
872,59.058453
873,63.419575
874,56.98337
875,43.162125
876,58.041317
877,90.68462
878,76.08344
879,68.299835
880,76.629135
881,75.62838
882,58.578884
883,60.819496
884,62.117123
885,63.699665
886,84.22795
887,89.73469
888,83.18116
889,61.478992
890,56.498642
891,47.730625
892,85.93905
893,76.20862
894,48.957195
895,57.526257
896,48.503674
897,54.105453
898,69.80422
899,60.721577
900,68.790436
901,45.132637
902,78.50695
903,44.937
904,53.00307
905,68.879524
906,67.65044
907,56.8518
908,60.007526
909,66.89045
910,58.894794
911,45.295208
912,75.448006
913,100.231575
914,63.31568
915,73.10625
916,47.685936
917,74.51053
918,64.73769
919,38.307552
920,52.17536
921,70.00289
922,64.922005
923,65.66637
924,49.48385
925,69.390335
926,53.223137
927,45.64823
928,44.72035
929,59.108936
930,73.74157
931,58.647232
932,61.75791
933,60.870983
934,47.16885
935,71.348465
936,59.482178
937,79.67344
938,50.53317
939,46.577587
940,67.85453
941,56.498035
942,57.015656
943,51.937435
944,57.763454
945,45.85928
946,70.32405
947,74.284584
948,53.13548
949,65.23393
950,60.888985
951,74.22701
952,78.94449
953,56.727116
954,65.984825
955,60.59637
956,92.499855
957,55.169823
958,59.44489
959,60.480743
960,80.331535
961,47.755196
962,51.57067
963,70.681145
964,77.63382
965,53.31656
966,57.28827
967,60.650005
968,70.771835
969,61.73425
970,68.37639
971,62.345535
972,77.469666
973,58.479866
974,67.74042
975,79.92695
976,79.88395
977,52.243755
978,69.80547
979,65.85871
980,72.725746
981,50.14767
982,62.65643
983,67.05559
984,62.618122
985,75.17199
986,67.39376
987,51.29276
988,49.200516
989,71.65063
990,66.26894
991,70.288506
992,52.95878
993,70.1227
994,58.957203
995,54.72233
996,59.574875
997,53.475155
998,48.631607
999,73.88609
1000,58.566307
1001,58.178272
1002,49.805683
1003,54.901363
1004,76.42334
1005,83.49097
1006,79.138565
1007,87.492966
1008,39.23039
1009,60.08836
1010,78.97301
1011,60.600048
1012,47.634407
1013,71.39098
1014,58.316288
1015,76.80432
1016,87.752464
1017,61.570755
1018,79.03611
1019,55.62101
1020,71.877106
1021,62.893
1022,47.249268
1023,67.2985
1024,64.5704
1025,49.64369
1026,53.89219
1027,67.51455
1028,56.406105
1029,54.8688
1030,75.467514
1031,72.85134
1032,62.98277
1033,63.10845
1034,67.34237
1035,45.21501
1036,68.51947
1037,73.325615
1038,63.299553
1039,68.68151
1040,63.450634
1041,58.758858
1042,69.19751
1043,52.60219
1044,65.825745
1045,83.493454
1046,54.57276
1047,66.44345
1048,78.60325
1049,39.197483
1050,67.731125
1051,60.240673
1052,81.61622
1053,64.174126
1054,56.981575
1055,99.84221
1056,74.05058
1057,54.09623
1058,46.704533
1059,73.789536
1060,69.317505
1061,59.668617
1062,55.10582
1063,48.098244
1064,56.32934
1065,59.333538
1066,80.541245
1067,74.39667
1068,61.532307
1069,38.39766
1070,63.8767
1071,56.76326
1072,78.87961
1073,58.23737
1074,72.75539
1075,65.423355
1076,60.6402
1077,62.38729
1078,61.729862
1079,75.09619
1080,64.20569
1081,88.08439
1082,59.27128
1083,52.80596
1084,53.811825
1085,69.12967
1086,68.88887
1087,41.41719
1088,51.984695
1089,73.62347
1090,56.718143
1091,51.676926
1092,75.86899
1093,64.58397
1094,60.90545
1095,59.84834
1096,47.279675
1097,53.834236
1098,56.11876
1099,89.6754
1100,98.037025
1101,74.82579
1102,70.85966
1103,57.40248
1104,60.07039
1105,62.26407
1106,53.45078
1107,66.977
1108,63.772503
1109,66.19756
1110,64.60534
1111,65.36306
1112,81.609215
1113,88.55028
1114,39.740093
1115,55.94332
1116,66.64788
1117,68.6787
1118,54.766773
1119,48.364597
1120,69.99633
1121,76.85596
1122,75.84253
1123,69.43441
1124,48.864567
1125,55.15413
1126,68.3441
1127,71.63849
1128,77.61381
1129,62.17399
1130,55.03378
1131,82.80498
1132,81.19423
1133,64.06061
1134,62.17792
1135,56.43486
1136,65.46685
1137,64.020706
1138,65.34132
1139,88.223236
1140,54.797348
1141,83.293594
1142,54.890236
1143,52.580738
1144,63.554024
1145,79.075676
1146,52.32182
1147,61.09624
1148,70.42453
1149,71.437874
1150,59.282867
1151,54.83432
1152,59.63779
1153,58.8298
1154,52.838245
1155,66.97608
1156,61.867386
1157,49.726357
1158,58.532936
1159,43.932594
1160,68.85881
1161,51.156994
1162,44.07615
1163,45.971775
1164,51.669903
1165,67.14978
1166,60.335487
1167,67.50902
1168,52.196384
1169,67.96983
1170,67.155106
1171,73.150566
1172,66.13316
1173,64.61162
1174,45.091606
1175,71.13473
1176,69.35578
1177,83.59455
1178,65.447205
1179,60.955856
1180,54.896233
1181,44.528137
1182,73.07993
1183,53.566296
1184,50.526577
1185,62.653458
1186,70.45829
1187,75.0118
1188,62.60026
1189,61.034267
1190,58.532257
1191,79.06613
1192,37.96511
1193,56.80508
1194,80.69934
1195,61.301586
1196,58.84622
1197,56.89562
1198,46.412205
1199,61.733974
1200,64.07526
1201,62.828003
1202,75.15114
1203,52.02361
1204,46.085533
1205,41.747463
1206,75.493095
1207,60.659096
1208,60.211853
1209,68.99667
1210,74.4017
1211,75.43427
1212,80.045
1213,54.003433
1214,61.905895
1215,58.484615
1216,57.98911
1217,64.82751
1218,77.179634
1219,62.418568
1220,84.436226
1221,72.113594
1222,68.62736
1223,69.76075
1224,76.895195
1225,60.40294
1226,62.092793
1227,75.87234
1228,77.29467
1229,74.85404
1230,77.77798
1231,56.90507
1232,78.56697
1233,69.58192
1234,58.449608
1235,82.14093
1236,51.24251
1237,72.814964
1238,64.65387
1239,66.85121
1240,81.42548
1241,78.65572
1242,58.212444
1243,61.19714
1244,79.610535
1245,84.79825
1246,71.537636
1247,45.098106
1248,80.27216
1249,53.88093
1250,48.073875
1251,61.41351
1252,52.10055
1253,54.653038
1254,54.740696
1255,61.10375
1256,71.44176
1257,62.718895
1258,63.94131
1259,69.28559
1260,62.71325
1261,54.37037
1262,40.080067
1263,61.049004
1264,69.366776
1265,49.05514
1266,41.76402
1267,61.178684
1268,60.443653
1269,61.86134
1270,54.12859
1271,68.462776
1272,66.571526
1273,72.35377
1274,55.631317
1275,55.321877
1276,51.963055
1277,60.08142
1278,79.13014
1279,81.446724
1280,67.46774
1281,57.28551
1282,66.9546
1283,57.39397
1284,64.57441
1285,71.48132
1286,50.866035
1287,67.05665
1288,56.54655
1289,69.01038
1290,51.63581
1291,61.95643
1292,68.50995
1293,47.18801
1294,65.52799
1295,42.67538
1296,82.26177
1297,54.34763
1298,58.03831
1299,58.925766
1300,53.928955
1301,87.910645
1302,72.153595
1303,71.03524
1304,65.72401
1305,37.53737
1306,64.666336
1307,67.29457
1308,83.47757
1309,53.427124
1310,42.34016
1311,96.183304
1312,77.17664
1313,53.12247
1314,66.224785
1315,45.724373
1316,63.6698
1317,70.75427
1318,79.5067
1319,78.645775
1320,52.43982
1321,67.36991
1322,54.022724
1323,53.854824
1324,77.162
1325,54.858673
1326,54.20506
1327,60.126194
1328,64.89482
1329,76.53577
1330,82.30428
1331,65.66498
1332,85.451775
1333,78.13073
1334,59.322067
1335,60.055634
1336,52.65868
1337,54.054855
1338,63.32816
1339,46.428295
1340,72.994354
1341,51.57714
1342,84.54893
1343,71.53266
1344,74.00525
1345,84.04405
1346,58.95133
1347,53.4232
1348,42.540283
1349,70.634544
1350,70.53418
1351,59.33667
1352,83.196236
1353,55.399567
1354,77.32598
1355,71.68404
1356,79.86008
1357,72.4976
1358,56.88234
1359,35.26167
1360,63.90129
1361,47.227917
1362,53.41982
1363,56.087845
1364,59.055466
1365,77.975365
1366,67.77768
1367,89.1602
1368,61.16422
1369,61.89021
1370,82.049904
1371,81.17585
1372,73.3588
1373,75.30364
1374,72.49173
1375,57.891933
1376,67.43703
1377,71.25054
1378,66.75957
1379,33.92489
1380,68.8342
1381,71.8529
1382,62.503326
1383,77.25846
1384,66.1573
1385,56.69116
1386,57.587914
1387,69.601265
1388,73.30079
1389,49.889366
1390,72.00886
1391,57.078903
1392,59.26706
1393,51.670975
1394,58.877605
1395,65.15095
1396,62.46744
1397,78.7026
1398,72.421585
1399,63.230503
1400,40.66009
1401,80.456154
1402,83.54196
1403,59.717556
1404,58.481255
1405,57.329254
1406,75.57003
1407,53.641266
1408,54.90893
1409,61.94529
1410,51.769424
1411,52.087776
1412,71.72775
1413,61.301777
1414,73.26666
1415,59.17986
1416,44.189777
1417,73.37221
1418,84.81019
1419,47.635868
1420,64.31631
1421,66.26363
1422,53.80344
1423,68.06595
1424,66.96906
1425,69.4609
1426,68.59557
1427,77.52439
1428,59.954712
1429,40.822075
1430,86.09086
1431,58.13693
1432,65.38808
1433,78.07227
1434,43.115807
1435,47.23928
1436,71.14604
1437,64.93116
1438,75.789795
1439,56.517723
1440,78.20629
1441,86.64463
1442,49.81208
1443,73.16278
1444,80.243515
1445,61.836456
1446,79.258575
1447,75.652405
1448,57.554764
1449,70.45094
1450,51.798492
1451,75.63341
1452,63.855553
1453,65.46974
1454,54.480522
1455,47.33519
1456,54.013615
1457,56.54031
1458,85.09023
1459,49.044823
1460,65.769196
1461,43.757805
1462,51.690178
1463,61.184727
1464,78.592705
1465,51.615067
1466,67.0578
1467,48.897804
1468,63.384884
1469,86.29474
1470,76.30698
1471,50.331158
1472,73.93068
1473,53.95178
1474,65.73873
1475,49.261974
1476,68.51505
1477,58.11942
1478,66.84711
1479,52.90164
1480,55.50643
1481,46.638268
1482,68.65984
1483,67.71966
1484,59.623085
1485,62.807617
1486,75.32635
1487,66.22577
1488,46.202175
1489,58.254253
1490,68.751305
1491,71.9008
1492,63.2653
1493,59.694103
1494,70.09621
1495,81.58079
1496,69.69654
1497,49.584167
1498,83.821655
1499,61.49062
1500,75.47433
1501,81.792656
1502,72.77207
1503,47.73649
1504,54.88592
1505,68.59005
1506,67.56603
1507,65.415665
1508,44.77432
1509,76.20699
1510,83.58679
1511,47.450478
1512,51.83184
1513,52.354675
1514,58.234158
1515,75.11347
1516,85.82263
1517,58.71152
1518,43.852726
1519,73.53116
1520,37.648975
1521,55.52038
1522,56.7858
1523,74.67509
1524,64.53409
1525,72.68086
1526,72.38458
1527,44.50254
1528,69.70849
1529,58.804375
1530,54.403065
1531,46.06468
1532,67.47327
1533,73.98223
1534,62.220997
1535,62.01575
1536,73.57735
1537,58.425194
1538,59.08681
1539,55.65809
1540,85.45833
1541,61.458412
1542,100.18824
1543,91.584946
1544,52.77354
1545,65.99253
1546,67.46539
1547,73.82846
1548,61.680943
1549,79.21721
1550,51.914303
1551,71.39968
1552,49.601574
1553,48.2023
1554,78.39887
1555,59.661465
1556,59.46464
1557,77.033104
1558,67.12285
1559,73.091286
1560,65.54533
1561,60.63886
1562,72.209175
1563,52.085423
1564,64.24243
1565,50.260338
1566,56.170147
1567,65.94979
1568,69.31746
1569,51.575832
1570,77.55022
1571,71.93545
1572,76.481384
1573,56.61421
1574,60.51197
1575,53.4069
1576,52.003704
1577,63.519245
1578,49.57246
1579,43.523922
1580,72.03626
1581,79.7696
1582,78.35946
1583,63.67105
1584,71.86169
1585,43.413536
1586,61.400475
1587,74.45741
1588,67.48534
1589,49.922684
1590,52.65296
1591,40.112995
1592,82.41428
1593,42.120773
1594,52.81313
1595,61.886864
1596,69.2484
1597,53.0778
1598,57.929523
1599,53.147808
1600,60.376755
1601,78.75614
1602,89.57016
1603,69.9602
1604,57.493446
1605,59.83379
1606,57.243065
1607,27.406193
1608,72.25514
1609,57.514935
1610,73.59377
1611,61.935425
1612,62.198734
1613,33.71589
1614,65.92556
1615,54.381054
1616,67.3078
1617,47.736824
1618,68.58763
1619,54.63353
1620,55.81772
1621,63.776646
1622,66.16425
1623,69.97853
1624,92.539986
1625,56.868958
1626,66.17018
1627,48.223698
1628,54.162148
1629,84.26033
1630,65.68011
1631,75.031
1632,64.2833
1633,45.448055
1634,40.74932
1635,50.500286
1636,86.89759
1637,55.68706
1638,63.92193
1639,67.99517
1640,95.56521
1641,75.61963
1642,56.36215
1643,83.73779
1644,54.89222
1645,48.818707
1646,90.65839
1647,61.780712
1648,59.696613
1649,59.689365
1650,50.901016
1651,77.43185
1652,82.33731
1653,67.184364
1654,65.935165
1655,63.47173
1656,41.56487
1657,54.45988
1658,66.313156
1659,57.543518
1660,58.8069
1661,55.13826
1662,80.48087
1663,79.72207
1664,66.00678
1665,88.02907
1666,57.803417
1667,78.041695
1668,53.963547
1669,61.082054
1670,62.92891
1671,58.823715
1672,51.596844
1673,60.110664
1674,59.318188
1675,69.506454
1676,38.599815
1677,73.2922
1678,77.44775
1679,95.02345
1680,68.51418
1681,54.329582
1682,70.58388
1683,73.16531
1684,60.629337
1685,62.192375
1686,56.810642
1687,52.80771
1688,82.39416
1689,49.02103
1690,54.4099
1691,56.569725
1692,69.940186
1693,57.11187
1694,99.187
1695,66.69177
1696,65.81061
1697,57.08975
1698,59.071896
1699,68.29475
1700,66.47167
1701,50.870106
1702,75.4357
1703,84.53279
1704,57.259377
1705,78.82535
1706,53.214245
1707,68.67302
1708,66.86478
1709,51.524464
1710,64.99362
1711,50.146885
1712,65.756714
1713,56.625366
1714,53.771866
1715,75.966774
1716,62.137745
1717,72.42919
1718,48.77394
1719,64.713165
1720,90.48962
1721,63.549965
1722,79.149
1723,90.8347
1724,69.80911
1725,94.775566
1726,67.56274
1727,46.349464
1728,65.712524
1729,60.79215
1730,72.30002
1731,67.06661
1732,53.43575
1733,54.655968
1734,48.491123
1735,78.2187
1736,67.24879
1737,80.16082
1738,76.49609
1739,65.69333
1740,58.16322
1741,46.544834
1742,48.204712
1743,55.609062
1744,79.57561
1745,55.882565
1746,45.173313
1747,76.46738
1748,56.274223
1749,61.373512
1750,70.78425
1751,49.191883
1752,69.95432
1753,53.20733
1754,65.393684
1755,55.182034
1756,81.63329
1757,69.612724
1758,52.17352
1759,64.56952
1760,66.646416
1761,62.596443
1762,68.57846
1763,56.3779
1764,58.385235
1765,53.296616
1766,68.54902
1767,71.388756
1768,79.517494
1769,55.047924
1770,87.3837
1771,76.38194
1772,69.548584
1773,53.5877
1774,67.32806
1775,52.260513
1776,78.061676
1777,69.085106
1778,71.495056
1779,59.814774
1780,67.93325
1781,49.631443
1782,65.33288
1783,65.1007
1784,83.1904
1785,87.39958
1786,72.75166
1787,58.974514
1788,51.899776
1789,71.27684
1790,68.89123
1791,58.74148
1792,51.873714
1793,67.35035
1794,72.352844
1795,59.596897
1796,67.00688
1797,85.71763
1798,52.336468
1799,54.789967
1800,67.95474
1801,39.97919
1802,63.333527
1803,67.98141
1804,48.797955
1805,64.14791
1806,82.778946
1807,56.580173
1808,71.57937
1809,50.717846
1810,55.872276
1811,56.92107
1812,50.79514
1813,77.18514
1814,76.33777
1815,50.825794
1816,87.726944
1817,65.46977
1818,67.74755
1819,59.130352
1820,66.01788
1821,62.571423
1822,47.123123
1823,64.80363
1824,76.21236
1825,58.412773
1826,62.16059
1827,53.204254
1828,88.63793
1829,64.114136
1830,73.17658
1831,53.3291
1832,72.98471
1833,58.16322
1834,61.47557
1835,47.929913
1836,83.57457
1837,70.30108
1838,58.907036
1839,59.893265
1840,75.477066
1841,78.033165
1842,63.388344
1843,81.24003
1844,59.446224
1845,60.753246
1846,76.92309
1847,75.11302
1848,59.91085
1849,39.01686
1850,68.936874
1851,47.81486
1852,59.89902
1853,69.60617
1854,65.98355
1855,50.44739
1856,76.52514
1857,76.51073
1858,70.34729
1859,62.042274
1860,47.589344
1861,77.70588
1862,53.98348
1863,83.75656
1864,44.96899
1865,75.03168
1866,63.18975
1867,76.645935
1868,81.876
1869,59.260437
1870,51.591545
1871,65.22491
1872,80.348404
1873,53.192093
1874,51.031246
