ID,score
275,28.1302
276,31.479052
277,35.641068
278,35.356136
279,30.85756
280,25.42336
281,37.30062
282,31.20488
283,20.485828
284,25.561754
285,31.878508
286,30.196833
287,24.90011
288,29.1705
289,23.82689
290,22.729752
291,35.302193
292,42.517376
293,31.947363
294,33.00252
295,33.631466
296,40.863968
297,33.26831
298,31.396095
299,24.65776
300,39.143112
301,25.02762
302,34.772625
303,78.20899
304,26.467705
305,35.42629
306,19.683975
307,27.38915
308,19.204924
309,31.72593
310,22.694092
311,36.891705
312,36.187077
313,28.826796
314,22.24756
315,24.437954
316,37.376415
317,30.474754
318,32.109142
319,32.53512
320,25.092052
321,35.662872
322,20.205614
323,26.986357
324,41.549385
325,39.625416
326,35.354366
327,30.121485
328,35.314766
329,27.942362
330,32.43763
331,28.171646
332,29.759409
333,29.200352
334,24.188717
335,17.889994
336,17.935635
337,27.23723
338,25.195328
339,31.275616
340,21.741776
341,33.24908
342,25.181465
343,39.573307
344,28.349108
345,28.828253
346,33.45161
347,27.6858
348,28.384418
349,33.607502
350,24.889902
351,26.111437
352,22.904348
353,24.823315
354,24.768843
355,29.850515
356,31.487373
357,35.398796
358,28.694757
359,24.110159
360,18.952923
361,23.081835
362,26.182775
363,29.74739
364,31.541496
365,33.384262
366,37.150887
367,29.425953
368,30.631403
369,20.674995
370,30.515375
371,24.326515
372,20.447145
373,40.076393
374,27.969109
375,26.56899
376,25.209011
377,22.808668
378,37.95169
379,32.783123
380,24.336042
381,21.738028
382,34.542946
383,22.598
384,47.514904
385,57.486187
386,28.231583
387,19.00026
388,30.278149
389,29.006748
390,24.085657
391,36.15874
392,20.280796
393,29.40284
394,30.639544
395,31.750216
396,38.329987
397,28.718426
398,21.445745
399,20.488571
400,32.788338
401,34.514553
402,30.192543
403,34.64845
404,32.7943
405,36.86743
406,40.866478
407,31.44285
408,26.657007
409,29.835127
410,27.729216
411,23.758276
412,30.828947
413,17.487133
414,36.87361
415,20.658081
416,19.863565
417,26.40533
418,35.069267
419,21.834387
420,28.310299
421,21.255262
422,31.47397
423,37.35819
424,25.247782
425,28.63469
426,19.819914
427,26.870934
428,31.341839
429,23.721233
430,27.307316
431,22.211184
432,35.402584
433,26.507746
434,22.448465
435,32.54912
436,23.554243
437,26.410091
438,34.80774
439,21.257154
440,26.413366
441,28.12273
442,34.438347
443,38.373928
444,23.392416
445,31.338367
446,26.566833
447,32.005997
448,48.63211
449,26.727282
450,32.141758
451,21.941408
452,32.115406
453,37.88397
454,37.35398
455,29.788723
456,23.457895
457,27.296812
458,33.842735
459,30.438452
460,22.256878
461,21.686562
462,32.288704
463,36.10915
464,31.59622
465,27.568434
466,20.354258
467,20.949312
468,22.050434
469,37.388195
470,23.322454
471,37.02308
472,24.175081
473,19.359598
474,28.046244
475,30.901966
476,33.80262
477,21.784266
478,24.469328
479,27.268593
480,33.878174
481,30.551954
482,35.812805
483,25.107792
484,32.477173
485,28.568281
486,31.99218
487,31.342962
488,20.70547
489,36.114986
490,42.84148
491,26.476185
492,38.463745
493,32.73694
494,23.272131
495,22.118837
496,22.389265
497,25.023018
498,24.230824
499,22.51172
500,32.459972
501,35.886253
502,25.522402
503,37.73632
504,28.952522
505,22.983847
506,26.012615
507,36.337173
508,26.274572
509,31.491365
510,34.85932
511,47.356915
512,14.331335
513,23.287216
514,32.35161
515,36.887886
516,18.85778
517,21.486
518,28.589943
519,32.452126
520,18.460318
521,38.270367
522,19.179338
523,36.53523
524,25.463783
525,23.226748
526,31.984076
527,22.709839
528,18.644472
529,17.39297
530,35.03151
531,47.29885
532,33.04186
533,28.849192
534,34.96977
535,29.654266
536,33.423832
537,19.791668
538,40.3143
539,42.30327
540,33.012836
541,31.029224
542,20.926428
543,25.716839
544,26.044096
545,28.313097
546,33.70303
547,37.98782
548,32.05444
549,32.7997
550,23.719837
551,23.507408
552,33.002815
553,29.496197
554,43.150333
555,23.459688
556,37.456867
557,19.203495
558,36.122093
559,25.097023
560,29.984802
561,27.71046
562,27.923033
563,29.811056
564,35.156597
565,28.21076
566,30.547806
567,36.304356
568,41.283733
569,21.338999
570,24.085003
571,18.445606
572,31.238682
573,27.686483
574,33.994846
575,37.09506
576,32.396053
577,32.607628
578,33.266567
579,29.38186
580,22.617416
581,26.945166
582,18.280375
583,29.63375
584,38.175842
585,26.104431
586,23.394814
587,23.43194
588,26.017595
589,29.150404
590,26.470312
591,30.050125
592,25.409687
593,35.376995
594,32.42815
595,23.813978
596,19.851946
597,34.26185
598,27.152514
599,26.542015
600,37.01017
601,31.167965
602,30.855606
603,33.129642
604,22.68064
605,38.935158
606,24.856989
607,26.510221
608,30.580454
609,19.999554
610,17.323156
611,34.680454
612,39.94778
613,36.49552
614,23.017303
615,39.112404
616,21.355234
617,42.81756
618,32.737305
619,32.74993
620,25.847305
621,33.010986
622,30.411242
623,33.359188
624,26.30258
625,29.664085
626,28.295954
627,25.16761
628,26.364204
629,29.703703
630,31.195627
631,42.071655
632,32.455296
633,30.58786
634,25.059612
635,32.081642
636,23.829214
637,34.83134
638,30.332237
639,53.79364
640,32.74542
641,34.35521
642,24.677155
643,21.786196
644,23.697016
645,23.492184
646,24.953264
647,31.106333
648,28.812813
649,33.502098
650,23.532965
651,23.067116
652,35.303787
653,36.153976
654,45.704292
655,28.232489
656,20.113888
657,30.622166
658,29.628136
659,14.253374
660,24.086622
661,24.766954
662,32.3146
663,31.570051
664,22.934927
665,30.064817
666,31.022547
667,27.10059
668,33.65424
669,20.626604
670,26.972565
671,29.96995
672,30.763397
673,37.3405
674,29.5969
675,39.85793
676,27.93
677,22.176352
678,20.139627
679,28.679857
680,32.352795
681,49.89541
682,80.31285
683,25.006578
684,31.405277
685,40.05571
686,19.589243
687,26.252937
688,24.215223
689,14.193983
690,33.56809
691,27.65159
692,23.24113
693,21.409925
694,33.43413
695,24.106628
696,29.551752
697,30.704613
698,24.314192
699,38.403713
700,33.190918
701,27.434402
702,29.113693
703,29.364605
704,21.317102
705,37.271454
706,38.188972
707,27.572693
708,30.447395
709,23.909893
710,32.144043
711,20.576841
712,38.43903
713,34.449078
714,24.73305
715,32.755936
716,36.82403
717,37.277283
718,17.926332
719,37.64855
720,23.958712
721,30.189667
722,22.78392
723,34.29734
724,27.376318
725,25.854153
726,22.818676
727,27.032045
728,25.944887
729,30.637203
730,20.958172
731,26.616108
732,28.789583
733,23.626698
734,29.283363
735,28.930666
736,23.886591
737,30.185759
738,30.58595
739,38.785965
740,32.302326
741,29.042572
742,35.792683
743,19.061941
744,29.995102
745,35.715637
746,35.015484
747,26.174215
748,24.78857
749,35.294716
750,23.851515
751,24.629347
752,38.256535
753,27.13533
754,23.181154
755,38.612988
756,28.558456
757,25.409388
758,32.431946
759,30.703403
760,41.995613
761,23.359467
762,34.041313
763,34.328033
764,20.005466
765,19.592764
766,33.986073
767,33.443134
768,29.757765
769,31.628994
770,27.74725
771,27.049906
772,27.714592
773,35.470573
774,34.44818
775,28.533682
776,17.94177
777,30.626217
778,28.672852
779,52.76944
780,23.998526
781,24.720629
782,24.836758
783,21.160145
784,20.525627
785,22.65927
786,42.304165
787,27.33623
788,24.408197
789,26.340275
790,46.685154
791,17.583616
792,24.620188
793,27.399004
794,31.193968
795,36.775536
796,45.841057
797,23.16255
798,21.049189
799,29.000614
800,26.0173
801,47.795677
802,31.319117
803,46.794174
804,24.137312
805,42.920704
806,29.187376
807,27.101063
808,34.330975
809,21.623522
810,27.114117
811,35.41019
812,30.739668
813,25.20592
814,36.29152
815,26.676336
816,44.14341
817,32.83028
818,23.418793
819,19.141516
820,28.966904
821,41.61963
822,34.514313
823,34.785393
824,33.53421
825,28.53991
826,26.05691
827,22.522041
828,28.127398
829,42.987362
830,23.13286
831,45.545593
832,25.200191
833,31.3492
834,28.744059
835,29.634264
836,45.71728
837,36.650517
838,22.334208
839,33.982483
840,13.959111
841,30.977453
842,23.192478
843,26.682535
844,30.713825
845,23.366629
846,34.796562
847,29.291117
848,39.566265
849,34.323547
850,41.145565
851,28.626314
852,32.38365
853,59.63605
854,33.10273
855,26.274576
856,29.069422
857,19.788197
858,40.691723
859,25.845043
860,32.3456
861,30.174494
862,22.012165
863,25.736622
864,35.77446
865,28.161047
866,25.870798
867,54.9054
868,33.2943
869,30.39666
870,33.865314
871,31.480581
872,39.372368
873,30.154947
874,24.541515
875,24.923779
876,29.557245
877,31.680511
878,25.634182
879,22.470335
880,28.616617
881,31.171206
882,31.616531
883,28.045805
884,26.503
885,15.096685
886,23.323658
887,23.43996
888,37.263027
889,33.34915
890,35.28595
891,21.444456
892,36.232964
893,27.364706
894,24.552576
895,41.820053
896,27.389557
897,35.989307
898,23.715511
899,25.292828
900,21.585897
901,28.179182
902,47.423656
903,33.774788
904,24.523426
905,28.801872
906,43.902004
907,28.679735
908,25.58645
909,22.784483
910,25.200792
911,19.934887
912,39.93672
913,23.491056
914,23.909695
915,19.85021
916,20.325232
917,26.271252
918,39.34783
919,19.030592
920,26.714027
921,24.050581
922,30.544104
923,29.951967
924,31.403614
925,27.684793
926,26.986565
927,24.25183
928,24.751375
929,19.579659
930,43.070896
931,26.266277
932,33.38484
933,38.725647
934,29.435392
935,30.347599
936,28.487518
937,30.762493
938,29.504005
939,34.732304
940,37.06755
941,26.822311
942,26.703272
943,31.032778
944,38.424164
945,29.548569
946,35.245296
947,32.83284
948,26.175615
949,36.841858
950,33.37991
951,23.680054
952,25.185545
953,27.533464
954,42.20925
955,36.607906
956,21.214966
957,29.115128
958,23.108648
959,24.895475
960,35.592525
961,22.959967
962,25.873945
963,26.399445
964,26.404814
965,28.493952
966,26.670725
967,35.418045
968,27.578102
969,23.489557
970,47.66528
971,42.740067
972,39.8236
973,34.636314
974,41.852844
975,27.555439
976,35.4908
977,25.027912
978,33.19765
979,32.667885
980,23.405375
981,22.334497
982,29.759874
983,35.419018
984,50.38681
985,25.016994
986,18.904985
987,27.547274
988,28.363106
989,19.170277
990,30.274511
991,30.622732
992,35.92638
993,25.870588
994,34.903942
995,31.42738
996,29.471018
997,26.503393
998,26.526339
999,35.406445
1000,38.99963
1001,22.51966
1002,30.07718
1003,25.923563
1004,24.395573
1005,23.590094
1006,29.45125
1007,27.055431
1008,27.610962
1009,35.89497
1010,14.114378
1011,22.108055
1012,22.779228
1013,41.565826
1014,41.259666
1015,51.777927
1016,26.08004
1017,36.994415
1018,26.22902
1019,27.710125
1020,28.11025
1021,26.685993
1022,25.404861
1023,31.032955
1024,17.955112
1025,30.558058
1026,24.462082
1027,40.95773
1028,32.915916
1029,25.496357
1030,28.295773
1031,42.05058
1032,39.167892
1033,32.19156
1034,38.631805
1035,30.923988
1036,32.628277
1037,25.521814
1038,31.674105
1039,37.3404
1040,24.539074
1041,34.207516
1042,40.916126
1043,22.977581
1044,35.938503
1045,25.995335
1046,33.76927
1047,36.629776
1048,19.17148
1049,27.09465
1050,30.996574
1051,29.958672
1052,28.807922
1053,29.733807
1054,23.557661
1055,29.423674
1056,21.890135
1057,26.457264
1058,31.090448
1059,34.062084
1060,60.10586
1061,26.216326
1062,24.79895
1063,28.618853
1064,21.764277
1065,21.426435
1066,30.545164
1067,34.73657
1068,26.588371
1069,17.92174
1070,28.545336
1071,29.747465
1072,41.158264
1073,30.661398
1074,36.27938
1075,31.479116
1076,23.085148
1077,24.260225
1078,29.527473
1079,32.122875
1080,38.6114
1081,23.925829
1082,27.044197
1083,22.081787
1084,30.40586
1085,29.473743
1086,22.11881
1087,12.662167
1088,24.847965
1089,25.814474
1090,24.85379
1091,37.9498
1092,20.082783
1093,29.935688
1094,33.1765
1095,34.115963
1096,21.024502
1097,40.19951
1098,32.722576
1099,39.396057
1100,26.748348
1101,49.236225
1102,28.120274
1103,33.180252
1104,24.09571
1105,30.63492
1106,29.065966
1107,27.23143
1108,37.71922
1109,42.135857
1110,36.732025
1111,25.373312
1112,32.9338
1113,28.753029
1114,20.872652
1115,24.870926
1116,33.165066
1117,24.887957
1118,38.00743
1119,29.42717
1120,25.58435
1121,33.2246
1122,23.274544
1123,29.253418
1124,22.925257
1125,26.508293
1126,47.102875
1127,23.96204
1128,24.43662
1129,36.46538
1130,21.260307
1131,45.17704
1132,18.615955
1133,30.570593
1134,36.662582
1135,24.260012
1136,24.27052
1137,19.233747
1138,46.73786
1139,26.766829
1140,27.015482
1141,29.64524
1142,26.235023
1143,25.84705
1144,35.78733
1145,33.833633
1146,31.764019
1147,23.681374
1148,31.4882
1149,21.268091
1150,24.188677
1151,33.1623
1152,27.315317
1153,26.498457
1154,37.706272
1155,19.204088
1156,39.284218
1157,26.453606
1158,21.809364
1159,23.324203
1160,49.467823
1161,33.295574
1162,22.24308
1163,23.635168
1164,22.248936
1165,26.37928
1166,31.196203
1167,37.911076
1168,16.357183
1169,36.167267
1170,28.04127
1171,29.30366
1172,30.21659
1173,32.998337
1174,26.281614
1175,23.21481
1176,38.525146
1177,40.102474
1178,34.729336
1179,40.157955
1180,46.479897
1181,28.700441
1182,25.382378
1183,32.888474
1184,30.096714
1185,19.55869
1186,26.364351
1187,22.357079
1188,38.088013
1189,33.28064
1190,35.218857
1191,30.475368
1192,29.77659
1193,31.564682
1194,33.771282
1195,19.926521
1196,25.915
1197,27.279655
1198,23.848082
1199,20.865726
1200,39.463547
1201,22.680485
1202,30.358616
1203,33.77087
1204,24.261011
1205,16.642588
1206,48.74396
1207,24.63522
1208,20.8386
1209,24.947767
1210,19.953573
1211,33.877754
1212,33.72448
1213,30.96947
1214,36.77247
1215,26.652838
1216,19.364042
1217,23.504156
1218,23.147474
1219,24.581564
1220,30.508087
1221,33.192307
1222,42.369976
1223,34.755875
1224,37.013645
1225,30.727676
1226,35.895016
1227,22.456198
1228,33.665173
1229,22.48046
1230,46.61175
1231,24.32822
1232,22.658281
1233,40.730495
1234,21.051895
1235,29.260756
1236,26.550482
1237,32.492115
1238,39.434322
1239,37.6117
1240,45.097294
1241,24.168638
1242,37.705353
1243,33.82883
1244,28.57903
1245,30.550741
1246,26.618938
1247,24.381071
1248,24.864466
1249,36.356277
1250,24.814552
1251,27.499372
1252,21.675999
1253,29.57184
1254,22.096807
1255,26.01947
1256,38.95022
1257,26.169106
1258,24.2539
1259,38.054577
1260,19.200397
1261,38.219006
1262,23.11398
1263,38.529785
1264,21.046976
1265,20.908838
1266,17.66754
1267,29.032982
1268,18.989077
1269,23.259478
1270,34.870655
1271,30.855433
1272,26.361254
1273,28.970072
1274,21.414623
1275,29.816813
1276,19.331684
1277,31.584541
1278,21.287537
1279,38.747677
1280,25.96045
1281,26.292465
1282,15.336182
1283,23.287922
1284,22.533745
1285,24.785065
1286,28.374676
1287,33.579758
1288,31.296236
1289,24.181349
1290,26.750036
1291,32.098904
1292,41.09476
1293,28.81844
1294,31.808393
1295,18.67328
1296,31.234772
1297,25.508902
1298,35.004196
1299,39.441505
1300,30.009165
1301,18.522734
1302,41.67793
1303,17.43362
1304,34.401993
1305,20.097893
1306,36.666607
1307,38.766205
1308,24.071749
1309,38.67245
1310,31.533567
1311,38.65729
1312,38.50529
1313,30.511375
1314,29.429537
1315,29.165825
1316,23.156248
1317,17.813992
1318,33.602627
1319,24.683414
1320,22.205317
1321,33.396503
1322,25.523857
1323,29.372429
1324,32.59325
1325,29.324772
1326,33.62211
1327,26.009981
1328,37.365986
1329,24.045677
1330,27.856525
1331,24.50572
1332,16.185802
1333,27.834599
1334,33.163548
1335,30.265675
1336,27.680122
1337,40.081184
1338,24.138756
1339,29.992823
1340,35.095425
1341,37.501366
1342,86.74574
1343,42.657497
1344,30.137907
1345,27.49396
1346,27.377752
1347,28.589125
1348,30.542572
1349,20.138708
1350,30.714937
1351,22.023838
1352,40.64981
1353,28.41649
1354,38.74774
1355,31.570461
1356,34.265083
1357,15.5798235
1358,33.53078
1359,26.030546
1360,37.66931
1361,26.842978
1362,15.248045
1363,23.352287
1364,25.621237
1365,21.562656
1366,36.840446
1367,25.825481
1368,41.90292
1369,20.305426
1370,26.963364
1371,26.368494
1372,29.284235
1373,27.15349
1374,37.569633
1375,25.451363
1376,39.543934
1377,26.59997
1378,18.866762
1379,23.79795
1380,39.274357
1381,37.07859
1382,30.912203
1383,30.256134
1384,29.398523
1385,24.4139
1386,32.53799
1387,30.939676
1388,25.542461
1389,43.79674
1390,27.31353
1391,28.348577
1392,33.94798
1393,23.357647
1394,22.346706
1395,37.873734
1396,24.372126
1397,39.29672
1398,28.18073
1399,35.588955
1400,16.085455
1401,23.944029
1402,33.522392
1403,28.124899
1404,27.438509
1405,21.09181
1406,35.14696
1407,38.639114
1408,23.958881
1409,32.088444
1410,25.801994
1411,28.017147
1412,21.91054
1413,32.32023
1414,68.073555
1415,21.309128
1416,24.680923
1417,28.679504
1418,30.998663
1419,20.848328
1420,39.98386
1421,27.630247
1422,39.26365
1423,24.269245
1424,26.909462
1425,28.982767
1426,26.559286
1427,22.539064
1428,36.59082
1429,34.67274
1430,31.014645
1431,19.187366
1432,28.33577
1433,24.11134
1434,21.020992
1435,34.34384
1436,36.190556
1437,32.08394
1438,15.32255
1439,32.236294
1440,24.267563
1441,39.303726
1442,31.383192
1443,22.376616
1444,32.339394
1445,32.79215
1446,38.563972
1447,22.158323
1448,29.32747
1449,30.093037
1450,27.065367
1451,30.550703
1452,26.142366
1453,23.790997
1454,24.763897
1455,30.484333
1456,17.544445
1457,34.061085
1458,39.351055
1459,24.224653
1460,19.924738
1461,26.403677
1462,23.35706
1463,35.093384
1464,32.305027
1465,24.989721
1466,23.496395
1467,22.561695
1468,32.217857
1469,36.131943
1470,33.762836
1471,25.979504
1472,21.70491
1473,25.190132
1474,28.86912
1475,35.605694
1476,27.620338
1477,37.15563
1478,33.8322
1479,24.268747
1480,31.82696
1481,24.681854
1482,23.158007
1483,22.577526
1484,34.459496
1485,25.874956
1486,29.739464
1487,30.271263
1488,24.171223
1489,27.680885
1490,21.723164
1491,37.543297
1492,29.41186
1493,26.458565
1494,21.985859
1495,28.584223
1496,33.50388
1497,25.30086
1498,39.411785
1499,31.38482
1500,37.153526
1501,34.48226
1502,30.181955
1503,30.150429
1504,21.639015
1505,26.333588
1506,32.106663
1507,41.858074
1508,19.938194
1509,22.594673
1510,65.93082
1511,28.103851
1512,29.67048
1513,25.549122
1514,31.9879
1515,21.274971
1516,34.071896
1517,31.680387
1518,31.286537
1519,29.06658
1520,19.785376
1521,32.499302
1522,28.619799
1523,25.984905
1524,33.458523
1525,42.9379
1526,35.60816
1527,27.174606
1528,34.53074
1529,29.755373
1530,23.128336
1531,22.93436
1532,31.88141
1533,27.678476
1534,31.080181
1535,36.50424
1536,42.030685
1537,24.26959
1538,29.103151
1539,30.14116
1540,25.467247
1541,23.138168
1542,22.023792
1543,40.43444
1544,34.20156
1545,21.460861
1546,20.964638
1547,32.39909
1548,40.275993
1549,42.788105
1550,31.466755
1551,24.749748
1552,32.042118
1553,34.010426
1554,38.85147
1555,30.781048
1556,34.711155
1557,32.12553
1558,23.452421
1559,22.98199
1560,43.77385
1561,38.747276
1562,26.909359
1563,31.371916
1564,25.167423
1565,33.138
1566,18.373974
1567,25.847673
1568,24.918278
1569,17.618816
1570,87.46922
1571,22.52008
1572,34.815914
1573,24.000803
1574,32.128197
1575,27.760176
1576,26.188442
1577,35.845387
1578,30.164982
1579,22.038597
1580,19.62415
1581,44.520878
1582,19.822798
1583,22.055048
1584,35.419624
1585,32.094933
1586,38.089787
1587,32.255287
1588,23.021141
1589,27.79565
1590,17.167208
1591,20.770544
1592,15.870349
1593,15.255305
1594,22.884491
1595,38.422104
1596,33.322792
1597,22.272509
1598,28.27799
1599,23.556673
1600,29.808062
1601,21.314255
1602,34.37083
1603,47.81558
1604,24.021717
1605,30.061739
1606,29.726063
1607,20.36832
1608,25.669043
1609,32.38895
1610,42.26833
1611,22.264326
1612,27.738657
1613,22.401993
1614,25.11449
1615,34.65514
1616,29.235199
1617,32.805576
1618,27.80048
1619,38.780807
1620,22.132263
1621,29.531898
1622,34.0118
1623,22.471584
1624,25.175306
1625,27.021929
1626,31.077559
1627,27.407326
1628,25.443853
1629,31.711845
1630,25.409964
1631,31.082197
1632,37.102524
1633,27.204758
1634,23.203289
1635,32.68486
1636,35.960163
1637,35.355553
1638,43.936348
1639,31.352919
1640,26.411476
1641,28.062088
1642,29.753603
1643,24.664322
1644,26.68759
1645,23.909245
1646,45.47005
1647,21.968365
1648,33.26223
1649,25.230824
1650,27.8926
1651,22.633423
1652,26.754154
1653,20.768456
1654,24.190792
1655,38.500114
1656,26.261679
1657,29.412981
1658,38.54861
1659,23.86528
1660,37.074505
1661,30.981619
1662,22.767872
1663,45.89863
1664,34.898792
1665,28.381098
1666,35.954136
1667,31.641703
1668,38.591385
1669,11.878722
1670,51.96989
1671,17.736399
1672,28.820772
1673,21.727339
1674,22.814152
1675,29.964647
1676,24.601288
1677,36.36248
1678,46.73197
1679,24.688051
1680,35.051376
1681,19.864765
1682,37.623966
1683,31.612913
1684,27.038403
1685,23.510838
1686,28.150547
1687,31.672152
1688,29.177874
1689,29.37188
1690,21.168234
1691,32.24938
1692,27.233383
1693,24.87444
1694,19.589424
1695,18.488121
1696,36.63509
1697,37.030178
1698,29.096151
1699,58.437496
1700,27.24557
1701,28.790398
1702,38.766834
1703,33.04914
1704,37.669624
1705,25.63444
1706,26.23636
1707,30.941652
1708,11.379132
1709,29.872944
1710,31.910748
1711,27.237041
1712,79.83125
1713,25.571451
1714,26.169397
1715,29.310455
1716,28.700348
1717,26.667246
1718,30.878012
1719,29.836483
1720,26.86608
1721,35.11095
1722,21.474157
1723,37.641254
1724,25.964277
1725,30.01599
1726,32.82643
1727,27.756222
1728,24.648079
1729,31.517467
1730,29.00427
1731,35.049873
1732,37.528343
1733,27.006563
1734,30.621317
1735,32.270695
1736,46.530838
1737,26.036135
1738,29.73204
1739,34.95146
1740,34.116837
1741,31.878527
1742,25.770063
1743,36.48387
1744,22.615543
1745,22.19212
1746,33.465927
1747,36.177216
1748,36.207542
1749,28.76965
1750,31.955217
1751,23.685566
1752,25.682365
1753,19.65857
1754,52.400482
1755,27.999454
1756,29.585337
1757,40.023933
1758,26.64741
1759,35.348606
1760,38.10636
1761,43.267067
1762,30.73845
1763,22.933084
1764,42.871475
1765,21.207489
1766,31.083832
1767,42.177105
1768,39.975697
1769,35.739056
1770,32.419117
1771,36.692604
1772,28.612011
1773,26.734707
1774,47.9147
1775,31.999723
1776,26.114197
1777,28.737627
1778,30.821178
1779,32.617096
1780,15.105789
1781,26.871151
1782,19.356415
1783,31.76379
1784,36.644897
1785,23.991364
1786,34.58674
1787,36.929
1788,28.245953
1789,37.72466
1790,42.970764
1791,17.59953
1792,21.21162
1793,28.165815
1794,39.476574
1795,28.034456
1796,30.482048
1797,26.642527
1798,32.16113
1799,27.03292
1800,47.36182
1801,17.453043
1802,38.41814
1803,26.4516
1804,28.52897
1805,32.27316
1806,21.662699
1807,25.71765
1808,25.246626
1809,26.851748
1810,32.63826
1811,39.497044
1812,44.071335
1813,26.134638
1814,28.359312
1815,26.848906
1816,39.48292
1817,27.873352
1818,19.820354
1819,37.55944
1820,34.40388
1821,27.450012
1822,24.517164
1823,22.578615
1824,34.829002
1825,30.409704
1826,30.26464
1827,41.454037
1828,30.723984
1829,20.678263
1830,33.247223
1831,30.790253
1832,39.530453
1833,23.104998
1834,28.16233
1835,28.837475
1836,19.532843
1837,21.647211
1838,33.890446
1839,26.656816
1840,36.517742
1841,28.354385
1842,29.349533
1843,25.875402
1844,32.89402
1845,28.6858
1846,39.27606
1847,26.000599
1848,33.306877
1849,22.390545
1850,39.785816
1851,21.776192
1852,33.06091
1853,34.93148
1854,27.06644
1855,25.440405
1856,40.70863
1857,29.964996
1858,38.4559
1859,35.909363
1860,29.787308
1861,16.58116
1862,36.639946
1863,37.79438
1864,27.606289
1865,16.511356
1866,36.844006
1867,27.398966
1868,25.043129
1869,23.39129
1870,31.131493
1871,19.112825
1872,38.556484
1873,32.72867
